,order_id,task_id,task_type,XCOORD.,YCOORD.,AVAILABLE TIME,DUE DATE,READY TIME
190,280084e4-1b37-4e4e-8dad-3a091a839a6f,f1ae0ef3-ebc8-4717-938c-1b100cd3ba6d,front_interior_cleaning,13.340963,52.554990000000004,369,480,369
191,bb33cf83-0c59-4d12-8a6d-deafc51fe1ae,149091fe-80c2-4ff9-b033-14a4d5df3b6b,front_interior_cleaning,13.50506,52.505044999999996,372,480,372
192,bb33cf83-0c59-4d12-8a6d-deafc51fe1ae,db269d25-f40c-4a8c-8105-40efe8af63c7,stationary_charge,13.50506,52.505044999999996,372,480,372
193,0742737e-80bf-428e-a2bb-7a52c8c94806,14c6ca0d-ee43-4e94-957c-ee059662a6bf,refuel,13.47580111,52.52303824,372,480,372
194,85dbad01-dcc2-4037-9d04-b7df1fd10d5f,5e70b57d-64f3-4a6a-89b9-83feb12ace69,refuel,13.33454432,52.47156922,372,386,372
195,ca0b0d2d-50a3-441a-b32b-4de5ad8e0072,43f57d3b-ef8f-48d6-bada-3cf20ab354b8,refuel,13.323415099999998,52.48531967,387,416,387
196,43008745-3077-4e5c-a3b1-ccf1a0335632,b708168d-62ca-4760-9521-ebdfa71accc6,refuel,13.36352258,52.48266554,401,431,401
197,20a7258e-21ef-44ec-bcec-a78c68841f5f,d97db78c-4b22-4170-abf0-4ba089fd2735,refuel,13.35039324,52.49664123,401,446,401
198,25cebb60-c9ab-48d4-a04a-2534d9da3240,04c56fe6-7895-4ab0-872a-376e1949e603,front_interior_cleaning,13.363381,52.45138000000001,417,480,417
199,25cebb60-c9ab-48d4-a04a-2534d9da3240,9c39bfca-84a0-46c5-b5e9-2ae38f86ce66,stationary_charge,13.363381,52.45138000000001,417,480,417
